"Geneid","SRR1178046","SRR1178036","SRR1178020","SRR1178002","SRR1177999","SRR1177997","SRR1177989","SRR1177988","SRR1177987"
"NM_021741",115,69,71,71,132,76,216,147,120
"NM_021742",837,539,593,865,966,777,700,845,655
"NM_021744",2222,1313,1692,1181,1578,1904,2252,1785,1273
"NM_021745",1729,1625,1643,1632,1940,2295,916,1131,1938
"NM_021746",89,63,65,119,122,103,142,104,127
"NM_021747",0,0,2,0,0,0,0,0,0
"NM_021748",564,269,349,376,476,394,711,662,488
"NM_021750",123,104,76,67,100,42,29,57,59
"NM_021751",0,0,0,0,1,1,1,2,0
"NM_021752",1253,1220,1247,859,1401,1277,818,959,1183
"NM_021753",35,12,12,10,24,8,12,8,13
"NM_021754",911,454,570,388,407,486,2899,933,520
"NM_021757",675,507,534,615,745,741,1002,796,731
"NM_021758",0,0,0,0,0,0,0,0,0
"NM_021759",4,4,4,2,10,4,14,8,14
"NM_021760",32,18,16,40,52,52,8,5,14
"NM_021762",418,287,364,415,516,477,503,403,381
"NM_021763",346,187,180,260,306,269,727,464,330
"NM_021764",934,612,866,1038,1160,950,1538,1163,953
"NM_021766",37995,38954,41464,31051,35543,32574,69602,51958,42990
"NM_021767",44,32,39,8,17,12,16,8,6
"NM_021769",0,0,2,0,4,2,0,0,0
"NM_021770",0,0,0,0,0,0,0,0,0
"NM_021771",6,2,0,8,6,3,2,0,0
"NM_021772",53,21,22,19,29,34,80,90,35
"NM_021774",71,64,71,80,87,87,138,92,74
"NM_021775",14,2,2,8,10,18,6,12,2
"NM_021776",0,0,0,0,0,0,0,0,0
"NM_021834",0,0,0,0,0,0,0,0,0
"NM_021835",2074,870,535,474,1336,518,3750,896,796
"NM_021836",484,384,356,238,260,288,1001,692,305
"NM_021837",0,0,0,0,0,0,0,0,0
"NM_021838",217,159,211,274,376,201,277,252,233
"NM_021839",1,2,4,6,3,4,2,2,1
"NM_021840",90,28,44,86,58,52,162,34,44
"NM_021841",0,0,0,0,0,0,0,0,0
"NM_021842",0,0,0,0,0,0,0,0,0
"NM_021843",0,0,0,0,0,0,0,0,0
"NM_021844",0,0,0,0,0,0,0,0,0
"NM_021845",0,0,0,0,0,0,0,0,0
"NM_021846",0,0,0,0,0,0,0,0,0
"NM_021847",450,305,388,465,519,432,679,528,414
"NM_021848",13,7,6,8,10,6,6,4,6
"NM_021850",825,692,743,896,1030,893,1468,971,874
"NM_021851",230,144,159,186,230,153,274,276,198
"NM_021852",0,0,0,0,0,0,0,0,0
"NM_021853",29,10,10,14,22,17,13,5,15
"NM_021854",416,290,338,392,456,464,462,390,402
"NM_021855",0,0,0,0,0,0,0,0,0
"NM_021856",2,4,3,0,3,3,0,3,0
"NM_021857",0,0,0,0,0,0,0,0,0
"NM_021858",4,2,2,4,8,0,2,4,4
"NM_021859",30,10,24,24,36,33,72,56,32
"NM_021860",0,0,0,0,0,0,0,0,0
"NM_021863",6,4,8,10,6,6,14,16,2
"NM_021864",0,0,0,0,0,0,1,0,0
"NM_021865",21,18,13,31,22,24,33,28,17
"NM_021866",19,22,27,44,25,14,20,10,16
"NM_021867",0,0,0,0,0,0,1,0,0
"NM_021868",1735,1089,1322,1368,1547,1311,4330,1954,1372
"NM_021869",814,566,592,808,916,753,771,726,713
"NM_021909",1,0,0,1,0,0,0,0,0
"NM_021989",317,178,144,269,371,302,331,249,275
"NM_021997",164,108,84,118,108,110,252,97,84
"NM_022005",104,91,94,134,148,117,110,80,117
"NM_022008",2,0,2,0,0,2,6,2,0
"NM_022176",0,0,0,0,0,0,0,0,0
"NM_022177",1284,1200,1276,2290,3378,2712,635,968,1285
"NM_022178",127,49,90,82,74,82,363,149,156
"NM_022179",483,97,148,155,152,162,296,118,309
"NM_022180",202,155,143,186,152,116,120,110,96
"NM_022181",0,2,0,0,0,0,0,0,0
"NM_022182",0,0,2,4,2,0,4,2,2
"NM_022183",667,220,301,97,242,107,223,883,556
"NM_022184",440,353,373,419,479,473,693,435,445
"NM_022185",820,496,683,880,1009,841,679,602,685
"NM_022186",596,292,304,440,582,345,475,351,411
"NM_022187",341,125,116,62,49,69,467,103,67
"NM_022188",131,50,88,119,159,96,133,89,108
"NM_022189",0,0,0,0,0,0,0,0,0
"NM_022190",0,0,2,0,0,2,0,0,0
"NM_022191",0,0,0,0,2,0,0,2,0
"NM_022193",3049,2679,3031,3314,6426,2856,1764,2289,2803
"NM_022194",748,331,406,472,409,315,934,1388,660
"NM_022195",0,0,0,0,0,0,0,0,0
"NM_022196",0,0,0,2,0,2,10,4,0
"NM_022197",10,34,10,39,34,45,41,27,5
"NM_022198",2802,2727,2736,3886,4216,3614,1236,1840,2636
"NM_022199",13,0,11,9,16,2,168,18,16
"NM_022202",0,0,0,0,0,0,0,0,0
"NM_022204",555,392,372,491,464,506,825,623,517
"NM_022205",36,16,20,54,27,28,51,50,38
"NM_022206",4,2,7,6,8,6,2,4,7
"NM_022207",308,109,55,56,64,74,1547,262,267
"NM_022208",166,96,148,124,161,182,258,184,172
"NM_022209",0,0,0,0,0,0,0,0,0
"NM_022210",197,114,137,207,209,165,338,199,208
"NM_022211",0,0,0,0,0,0,0,0,0
"NM_022212",0,0,0,0,7,0,2,0,2
"NM_022213",12,25,48,38,62,24,18,12,9
"NM_022214",0,0,4,0,0,3,4,2,0
"NM_022215",14645,10487,11375,13128,20831,14639,10960,7268,12470
"NM_022216",0,0,0,0,2,0,0,0,0
"NM_022217",2,2,8,5,4,12,3,4,4
"NM_022218",122,44,62,77,94,67,82,67,91
"NM_022219",80,60,54,48,80,70,76,74,76
"NM_022220",10590,10342,9775,29941,36932,25383,7274,13065,11332
"NM_022221",2,2,6,0,3,0,0,11,0
"NM_022222",0,0,0,0,0,0,0,0,0
"NM_022223",0,0,0,0,0,0,0,0,0
"NM_022224",424,206,270,142,130,176,1029,389,329
"NM_022225",0,0,2,0,0,0,0,0,0
"NM_022226",2405,797,1213,1455,1644,1503,3705,3059,1921
"NM_022227",15,4,4,8,12,1,27,39,12
"NM_022228",11,7,7,4,3,1,4,0,1
"NM_022229",6953,4676,5800,5649,5603,5142,12466,10601,7839
"NM_022230",6,2,4,0,6,4,4,4,4
"NM_022231",530,419,548,985,1580,1425,1259,1105,696
"NM_022232",6825,4198,4944,6190,6344,6594,11876,10536,7956
"NM_022234",0,0,2,0,2,4,0,3,0
"NM_022235",2,2,6,3,6,4,4,4,0
"NM_022236",10,2,2,4,5,0,18,4,2
"NM_022238",67,38,76,47,88,30,14,6,57
"NM_022239",0,4,0,0,2,2,2,2,2
"NM_022240",0,0,0,0,0,0,0,0,0
"NM_022241",0,0,0,0,0,0,0,0,0
"NM_022242",415,71,72,103,80,76,1773,305,223
"NM_022243",6480,6084,6308,9249,10052,8583,6197,5765,7729
"NM_022244",0,0,0,0,0,0,0,0,0
"NM_022245",33278,22021,24018,20602,20051,20669,16496,15609,18349
"NM_022246",415,268,329,424,564,469,804,660,562
"NM_022247",218,131,147,224,227,200,300,183,204
"NM_022248",102,79,82,147,158,126,148,107,118
"NM_022249",60,38,56,62,64,68,48,24,48
"NM_022250",113,51,69,67,68,56,384,97,81
"NM_022251",172,228,348,478,569,418,197,187,258
"NM_022252",918,692,811,1330,1516,1296,1597,1495,1382
"NM_022254",2,0,0,4,0,0,0,0,0
"NM_022255",0,0,0,3,0,0,0,0,0
"NM_022256",4,8,6,8,8,4,115,14,12
"NM_022257",5610,4457,6911,5785,6543,9410,4073,5689,5853
"NM_022258",22,18,11,53,40,127,45,170,22
"NM_022259",57,10,13,29,0,28,17,6,11
"NM_022260",904,660,721,796,778,806,1195,888,829
"NM_022261",152,59,102,90,94,102,1187,203,246
"NM_022262",0,0,0,0,0,0,0,0,0
"NM_022263",0,0,0,0,0,0,0,0,0
"NM_022264",143,97,123,157,159,57,120,92,84
"NM_022265",910,711,870,1066,1257,1304,873,952,963
"NM_022266",266,87,68,81,83,95,245,96,80
"NM_022267",192,124,140,129,174,113,136,134,150
"NM_022268",6463,6081,7584,10544,13421,10337,3175,4139,6194
"NM_022269",6,0,2,0,6,9,37,27,0
"NM_022272",196,216,223,203,207,238,259,177,199
"NM_022273",16157,11412,16499,19074,22701,18911,10930,14584,20266
"NM_022275",0,0,0,0,0,0,0,0,0
"NM_022276",191,69,67,123,108,122,197,128,131
"NM_022277",175,149,140,229,230,210,275,248,177
"NM_022278",1028,780,972,1035,936,962,886,1093,1434
"NM_022279",271,186,253,332,386,257,388,382,382
"NM_022280",728,938,1168,1816,2017,2158,1256,1394,1378
"NM_022281",113,80,67,70,87,84,392,215,125
"NM_022282",0,2,2,0,0,0,6,0,0
"NM_022284",0,4,0,0,0,0,0,0,0
"NM_022285",8,10,8,6,16,10,11,5,0
"NM_022286",267,210,244,314,270,362,515,407,317
"NM_022287",5993,4988,4967,7188,8472,8662,6896,2836,4112
"NM_022288",81,57,77,43,73,48,118,66,70
"NM_022289",99,99,113,104,94,110,298,103,93
"NM_022290",0,0,0,0,0,0,0,0,0
"NM_022291",0,0,0,0,0,0,0,0,0
"NM_022292",2,4,2,2,2,1,6,0,2
"NM_022293",8,0,6,2,2,6,4,8,3
"NM_022294",306,241,249,325,318,246,356,263,285
"NM_022296",1400,1133,1314,1419,1894,1426,938,715,993
"NM_022297",2490,1786,2902,1902,2160,2259,2226,2715,3213
"NM_022298",415,253,354,352,440,309,460,467,352
"NM_022300",30,6,10,36,26,34,496,118,36
"NM_022301",1761,1106,1260,952,1160,951,2705,1350,1178
"NM_022302",0,0,2,4,1,0,0,2,4
"NM_022303",56,23,43,57,48,62,72,50,49
"NM_022379",160,51,79,154,135,95,162,86,96
"NM_022380",1190,668,1093,1208,1494,1191,706,695,928
"NM_022381",859,414,527,482,458,400,965,1410,886
"NM_022382",1014,822,910,1177,1276,1030,1572,1542,904
"NM_022383",2627,1457,1827,2134,2451,2187,3742,2225,2384
"NM_022384",0,0,0,0,0,0,0,543,0
"NM_022385",1377,746,929,1048,1267,1096,2475,1836,1410
"NM_022386",535,358,430,424,437,487,909,627,525
"NM_022387",989,611,648,571,586,640,1464,896,707
"NM_022388",2,0,0,2,2,0,1,2,0
"NM_022389",9947,5347,6307,3926,5678,5204,4882,3114,4420
"NM_022390",6232,4847,6416,9651,9701,8729,4654,5142,5624
"NM_022391",61,41,26,10,18,6,18,58,24
"NM_022392",17843,3172,2781,17191,10746,8241,8714,11143,8753
"NM_022393",44,18,37,58,40,34,60,36,44
"NM_022394",1268,791,951,1381,1321,1340,1487,1303,1105
"NM_022395",1460,1145,1530,1819,1753,1705,2143,1351,1628
"NM_022396",242,150,175,238,266,231,218,153,188
"NM_022397",0,0,0,0,0,0,0,0,0
"NM_022398",1330,969,1235,1404,1644,1327,1239,1272,1413
"NM_022399",32628,22591,26361,32421,32267,34733,32517,43401,24652
"NM_022400",351,206,288,176,196,171,298,237,145
"NM_022401",0,2,3,0,2,0,0,0,0
"NM_022402",15522,7173,9908,9587,9679,10333,42587,29620,18523
"NM_022403",26303,15569,22161,23886,18731,17271,11997,22017,16505
"NM_022404",200,188,171,257,264,229,270,196,214
"NM_022407",31250,23361,39160,2626,2067,5011,16046,10850,16597
"NM_022441",176,93,120,176,172,184,149,127,149
"NM_022498",612,441,459,613,644,715,898,695,617
"NM_022499",0,0,0,0,0,0,0,0,0
"NM_022500",7975,5065,6227,5899,7825,5725,15754,14540,10427
"NM_022501",2009,2011,2131,2820,2798,2956,1655,2005,1992
"NM_022502",635,411,413,694,694,798,877,673,728
"NM_022503",67,58,75,72,101,69,118,118,74
"NM_022504",196,92,108,258,254,267,610,353,252
"NM_022505",4,6,4,14,10,8,0,2,2
"NM_022506",645,309,446,432,425,377,1419,916,654
"NM_022507",125,143,168,223,290,277,320,305,215
"NM_022508",5584,2220,3867,3465,3931,3223,3273,3335,3900
"NM_022509",327,224,185,173,133,191,627,307,196
"NM_022510",15090,7123,10093,8736,9401,9656,32937,22432,16548
"NM_022511",5176,2556,3215,3504,3888,3668,7350,4828,3651
"NM_022512",3340,2837,3431,3798,4510,3704,2846,2391,3279
"NM_022513",11216,8051,9305,8127,8374,8968,8666,10805,8701
"NM_022514",1566,725,1129,1059,1041,1055,3884,2510,1809
"NM_022515",3043,1399,1905,2347,2568,2575,8482,5325,3955
"NM_022516",0,0,0,0,0,0,0,0,0
"NM_022518",6883,3265,4124,5005,5392,4832,9104,7397,5724
"NM_022519",222008,164970,183208,361981,416101,331890,246101,341792,263085
"NM_022520",0,0,0,0,0,0,0,0,0
"NM_022521",1463,1782,1290,25111,23620,16761,581,1045,571
"NM_022522",270,154,211,234,231,183,514,350,218
"NM_022523",2059,1353,1470,1819,1937,1583,2326,2308,1865
"NM_022524",65,46,70,52,50,46,100,140,79
"NM_022525",384,194,169,358,228,328,1707,632,534
"NM_022526",7597,4983,5383,4811,5634,5635,26128,16674,11230
"NM_022528",6,0,6,2,0,0,0,2,0
"NM_022529",364,209,337,349,424,397,818,451,438
"NM_022530",0,0,0,0,0,0,0,0,0
"NM_022531",72,34,64,68,76,66,122,121,60
"NM_022532",1323,1099,1190,1430,1717,1503,1643,1580,1383
"NM_022533",4,2,4,2,4,3,4,4,0
"NM_022534",836,760,898,911,1524,1357,1518,1392,1471
"NM_022535",123,43,51,52,62,47,91,122,51
"NM_022536",5932,3255,4426,5486,5774,5401,7954,8903,6064
"NM_022537",0,0,0,0,0,0,0,0,0
"NM_022538",565,376,415,503,524,436,569,588,458
"NM_022539",604,324,415,452,507,375,1192,690,517
"NM_022540",2444,1810,2276,2109,1998,2008,3399,3320,2304
"NM_022541",613,360,448,467,502,437,773,581,574
"NM_022542",1782,524,606,663,666,555,2067,736,687
"NM_022543",2507,1523,1453,2714,2427,2568,1327,1667,1745
"NM_022544",0,0,0,0,0,0,0,0,0
"NM_022545",1368,1177,1197,1883,1939,1979,1786,1108,1446
"NM_022546",730,485,565,599,762,611,1885,1151,662
"NM_022548",284,216,210,354,278,271,899,603,342
"NM_022582",0,0,0,0,0,2,0,0,0
"NM_022583",0,0,0,0,0,0,12,0,0
"NM_022584",726,587,709,755,851,772,723,414,701
"NM_022585",3,1,2,0,0,1,1,2,1
"NM_022587",286,100,129,157,185,181,245,124,146
"NM_022588",1424,931,1122,1045,1178,1147,2655,1731,1247
"NM_022589",40,34,22,24,23,40,106,38,20
"NM_022590",2,0,2,0,4,0,2,0,0
"NM_022591",787,652,839,660,830,606,1835,1008,851
"NM_022592",14480,9880,12190,7763,9179,6404,15174,9959,8117
"NM_022593",1,1,2,1,1,4,0,2,2
"NM_022594",2447,1581,2462,1567,1946,1733,3543,4194,3681
"NM_022595",1471,863,1135,1033,1328,1231,2158,1733,1279
"NM_022596",1606,850,1034,1304,1650,1198,1579,1237,1150
"NM_022597",12855,10073,11903,13436,16820,15168,20601,14690,14158
"NM_022598",7109,5256,5937,6977,7590,7770,14905,7349,6703
"NM_022599",1983,1826,1942,2923,3053,2341,2249,2205,2380
"NM_022600",345,220,258,360,299,313,215,192,204
"NM_022602",762,258,429,636,540,476,1273,873,364
"NM_022603",0,0,2,2,0,0,0,0,0
"NM_022604",90,26,26,18,4,16,118,78,108
"NM_022605",211,134,184,115,275,134,98,48,146
"NM_022606",564,387,407,536,492,487,717,578,404
"NM_022607",627,448,530,569,759,590,825,811,637
"NM_022608",0,0,0,0,0,0,0,0,0
"NM_022611",4,0,0,0,2,0,2,2,2
"NM_022612",0,0,0,0,0,0,0,0,0
"NM_022614",2786,2347,2593,5022,5300,4469,1015,1647,1842
"NM_022615",509,365,372,520,563,459,677,598,448
"NM_022616",0,0,0,0,0,0,0,0,0
"NM_022617",1,0,0,0,1,4,0,0,0
"NM_022618",80,62,39,79,80,98,78,46,42
"NM_022619",100,67,71,121,131,84,63,92,57
"NM_022620",6,0,4,4,28,0,2,8,4
"NM_022622",68,22,17,4,26,24,52,123,45
"NM_022623",1052,973,1291,2010,2644,1570,722,1080,1239
"NM_022624",2433,2622,2962,4592,5109,5323,3811,3648,3535
"NM_022626",166,140,126,220,205,134,236,157,162
"NM_022627",47,30,22,50,44,37,84,30,34
"NM_022628",4,5,2,12,12,6,7,10,6
"NM_022629",1534,1834,2040,3651,3985,3084,621,1109,2051
"NM_022630",0,0,0,0,0,0,0,0,0
"NM_022631",10,19,25,26,22,18,24,48,28
"NM_022632",12,10,2,12,14,6,8,8,16
"NM_022633",0,0,0,0,0,0,0,0,0
"NM_022634",79,16,36,44,71,71,74,70,61
"NM_022635",297,335,302,160,195,252,34,114,156
"NM_022636",0,0,0,0,0,0,0,0,0
"NM_022637",0,0,3,4,4,0,12,2,0
"NM_022639",0,0,2,2,2,2,0,0,0
"NM_022643",3,0,1,3,4,9,0,9,2
"NM_022647",12,6,2,4,0,1,0,3,2
"NM_022665",0,0,6,0,0,0,0,0,0
"NM_022666",2,0,0,2,0,0,0,2,0
"NM_022667",8909,7148,6526,12418,11386,9580,5782,9395,10133
"NM_022668",53,48,36,46,38,84,253,78,62
"NM_022669",0,0,0,0,0,0,0,0,0
"NM_022670",0,0,0,0,0,0,4,0,0
"NM_022671",624,670,465,173,773,624,241,963,264
"NM_022672",56,36,45,21,38,18,65,44,44
"NM_022673",181,95,153,137,124,189,253,147,119
"NM_022674",1340,678,800,689,906,697,1481,1513,1291
"NM_022676",0,0,0,0,2,0,0,0,0
"NM_022677",0,0,0,0,0,0,0,0,0
"NM_022678",564,366,375,556,517,478,1009,549,522
"NM_022680",0,0,4,0,0,0,0,0,0
"NM_022683",343,212,283,304,350,312,442,346,243
"NM_022684",382,180,282,209,295,236,459,319,207
"NM_022685",22,14,10,20,21,23,45,53,50
"NM_022686",893,396,393,1110,1084,876,539,161,443
"NM_022687",0,0,0,0,0,0,0,0,0
"NM_022689",679,340,398,561,568,658,880,723,542
"NM_022690",1377,986,1100,1310,1411,1451,2030,1264,1281
"NM_022691",675,554,687,615,789,662,864,688,546
"NM_022692",151,78,78,123,147,132,280,165,120
"NM_022693",346,191,348,192,160,182,591,467,470
"NM_022694",3738,2149,2971,3890,4780,3935,6405,5993,4808
"NM_022696",78,38,22,50,54,37,94,79,55
"NM_022697",1885,695,1018,1299,1255,1324,5047,2554,1986
"NM_022698",184,105,118,215,210,220,218,197,151
"NM_022699",556,51,88,255,263,269,207,502,460
"NM_022700",238,162,188,255,218,248,373,201,192
"NM_022701",1018,516,695,608,760,550,751,458,626
"NM_022702",1400,1069,1144,1369,1579,1290,1378,1183,1205
"NM_022703",1254,716,864,1107,1293,1057,1472,1134,1022
"NM_022704",3986,3018,3008,4934,7267,5902,1830,2270,3361
"NM_022705",4,0,2,2,0,0,2,8,0
"NM_022706",799,672,695,1045,1050,1060,724,590,755
"NM_022707",5,2,2,2,14,4,2,22,6
"NM_022708",0,0,0,0,0,0,0,0,0
"NM_022710",2,2,0,0,0,2,8,0,0
"NM_022711",0,0,0,0,0,0,1,0,0
"NM_022712",3412,2499,2570,2734,2219,2646,6512,10686,3054
"NM_022713",78,79,80,86,85,89,135,118,103
"NM_022714",0,0,0,0,0,0,0,0,0
"NM_022715",2031,1122,1235,1215,1324,1232,2595,2389,1483
"NM_022797",8,9,17,12,26,18,24,10,8
"NM_022798",6,8,7,6,15,6,3,1,4
"NM_022799",1264,702,844,1016,964,980,1730,2138,1306
"NM_022800",31,8,22,34,30,16,22,18,19
"NM_022846",0,0,0,0,0,0,0,0,0
"NM_022847",3,0,0,0,1,0,0,2,0
"NM_022848",0,0,0,0,0,0,0,0,0
"NM_022849",360,384,936,373,292,1002,2118,1544,355
"NM_022850",16,38,37,7,40,8,1,2,15
"NM_022851",2795,3198,3350,4797,5788,4946,1477,1862,2887
"NM_022853",1865,1388,1493,1444,1589,1548,1947,1184,1408
"NM_022854",0,0,2,0,0,0,0,0,0
"NM_022855",737,441,499,694,727,626,1184,809,677
"NM_022856",1789,1226,1184,1243,1348,1077,2365,1662,1465
"NM_022857",4,0,10,0,4,4,6,4,2
"NM_022858",32,21,26,0,0,14,69,79,46
"NM_022859",0,0,0,0,0,0,0,0,0
"NM_022860",826,835,1315,1296,1504,1146,1194,1114,1408
"NM_022861",109,80,124,118,111,143,147,142,91
"NM_022862",0,0,0,2,0,0,1,0,0
"NM_022863",2772,1581,1882,1806,2441,2256,2944,1754,1662
"NM_022864",2,0,4,0,4,0,12,0,0
"NM_022865",1049,868,1078,1410,1605,1473,1174,1055,1103
"NM_022866",774,879,915,350,225,474,801,370,500
"NM_022867",2785,1472,1993,1957,2124,1858,4474,3334,2428
"NM_022868",4,0,0,0,0,0,0,2,0
"NM_022869",1253,682,724,624,726,747,3240,1224,771
"NM_022920",0,0,0,0,0,0,0,0,0
"NM_022921",119,34,67,78,72,61,159,143,82
"NM_022922",3726,2536,3321,3376,3980,3717,5234,4811,4174
"NM_022924",44432,35665,46213,54703,64767,64011,35750,50145,48631
"NM_022925",0,0,0,0,0,0,0,0,0
"NM_022926",35,15,31,9,14,6,32,21,12
"NM_022927",99,93,79,35,43,46,46,35,34
"NM_022928",52,26,39,51,77,44,78,20,28
"NM_022929",0,0,0,0,0,0,0,0,0
"NM_022930",0,0,0,0,0,0,0,0,0
"NM_022931",4,2,4,3,9,4,21,4,6
"NM_022934",6161,4361,4811,5932,5673,4623,5878,4441,5161
"NM_022935",24,4,0,6,14,12,6,4,20
"NM_022936",196,538,1799,192,2651,913,1565,1552,2225
"NM_022937",8,0,0,0,5,8,76,11,2
"NM_022938",8,3,2,3,6,4,4,4,0
"NM_022939",827,543,550,756,852,747,1323,857,802
"NM_022940",138,69,115,142,174,105,141,43,80
"NM_022941",0,0,0,0,0,0,0,0,0
"NM_022942",64,83,144,150,231,236,44,119,108
"NM_022943",377,182,216,356,379,324,581,495,289
"NM_022944",4,9,4,9,9,4,11,4,10
"NM_022945",0,2,0,0,0,0,0,0,0
"NM_022946",0,0,0,0,0,0,0,0,0
"NM_022947",738,504,643,595,728,650,826,703,674
"NM_022948",102,80,70,125,144,113,232,119,76
"NM_022949",3964,1847,2695,2845,3115,2798,9739,5920,4401
"NM_022950",492,351,426,505,654,546,436,445,314
"NM_022951",946,513,408,648,875,823,1026,964,704
"NM_022952",991,682,828,969,1200,1014,1139,982,977
"NM_022953",0,0,0,8,0,0,0,0,0
"NM_022954",0,2,0,0,0,0,0,0,0
"NM_022955",60,28,44,49,85,52,24,16,44
"NM_022956",0,0,0,0,0,0,0,0,0
"NM_022957",1,0,0,0,1,1,0,0,1
"NM_022958",580,403,478,621,622,642,605,452,500
"NM_022959",6,10,12,2,10,10,5,6,2
"NM_022960",1295,1836,1855,5511,5570,6062,3831,5107,4418
"NM_022961",474,323,337,468,463,526,574,405,453
"NM_022962",2079,1880,2131,2319,2529,2016,2048,1618,1808
"NM_023020",0,0,0,0,0,0,6,0,0
"NM_023021",0,0,0,0,0,0,0,0,0
"NM_023022",0,0,0,0,0,0,0,0,0
"NM_023023",42,14,28,45,65,34,464,59,33
"NM_023024",168,123,185,150,149,186,334,361,163
"NM_023025",2868,1985,2550,2090,1742,2356,3351,2034,3038
"NM_023026",71,20,51,46,56,47,44,18,32
"NM_023090",3283,2495,2867,3125,3415,2479,3411,3422,2512
"NM_023091",0,2,0,0,0,0,0,0,0
"NM_023092",1298,700,763,826,926,642,3245,1442,966
"NM_023093",14850,12161,16488,21737,24125,19973,16672,18206,19068
"NM_023094",0,0,2,65,167,103,26,17,219
"NM_023095",59,17,56,65,95,26,52,51,48
"NM_023096",0,0,0,0,0,0,0,0,0
"NM_023098",2980,1023,1486,3901,4259,3054,3603,3443,3921
"NM_023099",0,0,0,0,0,0,0,0,0
"NM_023100",2,0,0,0,0,0,0,0,4
"NM_023101",126,80,143,123,133,93,243,169,132
"NM_023102",0,0,0,0,0,0,0,0,0
"NM_023103",98844,99307,126880,122624,191211,209910,51598,48987,110669
"NM_023104",150,76,74,210,174,420,166,174,177
"NM_023950",7057,6261,5988,6013,7812,5497,5415,4730,4629
"NM_023951",31,32,10,51,47,45,6,26,20
"NM_023952",0,0,0,0,0,0,0,0,0
"NM_023953",106,36,69,85,104,94,110,63,55
"NM_023954",2,0,0,0,2,0,2,0,0
"NM_023955",920,473,585,992,1061,904,1361,895,938
"NM_023956",8,0,4,14,2,12,4,2,0
"NM_023957",91,87,67,46,60,37,60,58,139
"NM_023958",0,0,0,0,0,0,0,0,0
"NM_023959",64,38,40,46,59,43,25,35,24
"NM_023960",4,0,2,2,0,2,2,0,0
"NM_023961",0,0,0,0,0,0,0,0,0
"NM_023962",8,4,8,10,5,10,5,8,2
"NM_023963",0,0,4,2,2,2,5,0,4
"NM_023964",7,8,9,8,30,19,6,9,5
"NM_023965",744,203,338,571,422,396,736,517,540
"NM_023966",0,0,0,0,0,0,0,0,0
"NM_023967",1,0,0,0,0,6,0,2,0
"NM_023968",0,0,0,0,0,0,0,0,0
"NM_023969",10,14,10,25,19,63,35,8,12
"NM_023970",14,4,4,2,6,6,16,8,6
"NM_023971",0,0,0,0,2,0,0,2,0
"NM_023972",448,341,321,433,583,477,1006,444,369
"NM_023973",0,0,0,0,0,0,0,0,0
"NM_023974",0,1,0,0,0,0,0,0,0
"NM_023975",319,220,274,324,399,245,361,296,301
"NM_023976",60,66,94,86,65,98,73,66,95
"NM_023977",2311,1506,1562,2037,2301,2042,4364,2148,1856
"NM_023978",58,88,34,58,112,92,912,961,536
"NM_023979",312,161,164,221,271,259,400,236,205
"NM_023980",6,0,0,4,0,4,12,2,4
"NM_023981",270,202,178,282,396,291,472,478,332
"NM_023982",1066,767,953,1229,1446,1144,812,784,960
"NM_023983",10,4,4,6,8,10,9,3,4
"NM_023985",661,570,281,602,933,280,1210,537,659
"NM_023987",272,204,241,126,169,178,382,303,225
"NM_023988",6,6,8,16,19,19,22,15,6
"NM_023989",399,279,270,375,343,345,729,467,351
"NM_023990",0,0,0,0,0,0,0,0,0
"NM_023991",1138,1276,1766,1105,1661,1518,702,1140,851
"NM_023992",0,0,0,0,0,0,0,0,0
"NM_023993",0,0,0,0,0,0,0,0,0
"NM_023994",0,0,0,0,0,0,0,0,0
"NM_023995",0,0,0,0,0,0,0,0,0
"NM_023996",0,0,0,0,0,0,0,0,0
"NM_023997",0,0,0,0,0,0,0,0,0
"NM_023998",0,0,0,0,0,0,0,0,0
"NM_023999",0,0,0,0,0,0,0,0,0
"NM_024000",0,0,0,0,0,0,0,0,0
"NM_024001",334,233,290,278,334,307,308,344,268
"NM_024002",581,316,390,453,479,462,829,568,455
"NM_024125",0,0,0,0,0,0,0,0,0
"NM_024126",0,2,4,0,0,0,0,0,0
"NM_024127",770,368,278,251,610,252,2801,548,856
"NM_024128",24,10,13,24,7,24,12,11,14
"NM_024129",406,217,181,194,155,210,413,297,203
"NM_024130",1571,1059,1302,1388,1589,1389,2238,2228,1732
"NM_024131",6320,4608,5925,8177,8900,8949,8497,8539,7686
"NM_024132",4063,3905,3884,5573,6760,5203,2574,2506,4464
"NM_024133",0,0,0,0,0,0,1,2,1
"NM_024134",0,0,0,0,0,0,0,0,0
"NM_024135",1451,613,637,528,626,540,1420,871,675
"NM_024136",0,0,0,0,0,0,0,0,0
"NM_024137",218,136,132,82,107,83,222,134,94
"NM_024138",2,2,0,5,12,6,8,10,11
"NM_024139",1575,1028,1070,1291,1437,1481,2126,1841,1634
"NM_024140",22,6,24,22,42,28,26,14,10
"NM_024141",14,10,12,0,8,2,4,7,6
"NM_024142",0,0,0,0,0,0,0,0,0
"NM_024143",11694,5261,7368,10949,12168,21483,7236,16237,12543
"NM_024144",830,669,695,809,726,801,1586,942,683
"NM_024145",344,160,214,225,206,312,183,249,214
"NM_024146",184,119,173,174,241,163,250,141,272
"NM_024147",173,70,68,146,128,142,132,54,120
"NM_024148",781,365,501,317,357,374,1863,827,506
"NM_024149",2495,1432,1949,3197,3291,3033,2475,2173,2284
