"","baseMean","log2FoldChange","lfcSE","pvalue","padj"
"NM_001007601",5151.90310734696,-0.285108860235959,0.259874914454384,0.149963143561874,0.345307373376656
"NM_001007602",2556.98889214127,-0.100942979907517,0.211532349476151,0.561701695408869,0.745103888710048
"NM_001007603",47.4761609969542,0.370643285626816,0.347623186923996,0.100849705535368,0.269039319506641
"NM_001007604",2389.86453038143,1.03051634130835,0.185895791028282,3.52277337565486e-09,3.42466443089561e-07
"NM_001007606",1955.41235575675,0.535522343041087,0.409813192125776,0.0373605103505807,0.140731803174938
"NM_001007607",309.245235414413,0.0490382933405428,0.154704785552692,0.728905282173489,0.856073655593452
"NM_001007608",6431.14383662185,-0.0773221006005158,0.208502770230528,0.654891445907972,0.809699990798124
"NM_001007609",292.571496415952,-0.114116880817548,0.209761649364308,0.511529485189967,0.707445187274476
"NM_001007610",256.476490624733,-0.0593308216339063,0.186257933328213,0.712202856073419,0.844817271642115
"NM_001007611",11.4363438233997,-0.623052560748696,1.00893291907553,0.0217307236927082,0.0990307896496999
"NM_001007613",9261.54830415639,-0.36577134684961,0.175118818644614,0.0185445155774132,0.0892178112286091
"NM_001007615",1126.62239123905,-0.0604808816235591,0.207055795168273,0.724139863094731,0.853245682170073
"NM_001007616",1155.42560432855,0.235004507614911,0.178636588615978,0.134912147947057,0.32241316336921
"NM_001007617",412.055707782672,-1.00217316366136,0.32400764161362,0.000196872211217576,0.00304482673411432
"NM_001007618",514.826935843327,0.0648610955156483,0.164541951102076,0.662253139531148,0.813859541985437
"NM_001007619",1651.47291934601,0.0143766231117027,0.174767150169066,0.927756641710531,0.965790329949213
"NM_001007620",2305.32118261799,-0.350246539075782,0.283731860351336,0.0906065412123561,0.25231645587802
"NM_001007621",1189.83816670682,-0.135451189571575,0.262216832049229,0.477878832215264,0.683746030397348
"NM_001007622",52.619008252441,0.386895126140146,0.420357355178803,0.0958130140472006,0.261537901401572
"NM_001007623",250.89284716741,0.19479082667744,0.19206677434466,0.23948642637598,0.457799770588117
"NM_001007626",221.022850118187,-0.157357449676284,0.181093398503338,0.320244841801219,0.545770786269316
"NM_001007627",15.607077701241,0.119847103966032,0.334400156039009,0.497238065340937,0.696605393309943
"NM_001007628",1030.85009083673,-0.207651658423111,0.259773374342515,0.285864185931267,0.509417643682227
"NM_001007629",840.797444125312,0.306598143539651,0.168668232027213,0.0429469390787511,0.154764893663658
"NM_001007630",1728.19076418976,-0.0176731229143306,0.160722870075793,0.901667417022607,0.954881888081419
"NM_001007632",476.508423032975,0.25309152032237,0.173290746109025,0.0996769501785572,0.267347732498076
"NM_001007634",642.069929353261,1.04138685862998,0.421836964803367,0.00115816059103753,0.0120814491303522
"NM_001007636",54.2783216015559,0.216239578482941,0.281580262319746,0.280708711151461,0.503211035472469
"NM_001007637",623.856884379559,0.349747224394083,0.211300333120356,0.0497012731720714,0.170267948558086
"NM_001007639",264.855666063488,-0.254510422793343,0.175805192286337,0.100746531164354,0.269026992854874
"NM_001007640",126.803164352981,0.460283702875252,0.241127522707581,0.019778141763393,0.0932056667736244
"NM_001007641",673.414800034513,-0.0603297642884828,0.187482467287677,0.709790343792604,0.843080204373943
"NM_001007642",381.118817074839,0.17335946622593,0.194193146447743,0.298481280315304,0.523787962854177
"NM_001007643",870.125584355857,0.197319464102718,0.153868754021246,0.159298173043342,0.35705114623458
"NM_001007645",237.38260979586,-0.114536130402085,0.192547499350591,0.487154605021619,0.690990014579248
"NM_001007646",1022.71832042453,0.252172266139129,0.152414817097349,0.0696605907778656,0.214199941059846
"NM_001007647",1396.54564912076,0.321387976481176,0.19168525813586,0.0530596542047563,0.17782638559292
"NM_001007648",94.7435253769396,0.0937485425317658,0.338290577936996,0.570082453720184,0.750872172758829
"NM_001007650",8.81689809166519,0.146737728938081,0.362891047234453,0.370799439659445,0.593648692677863
"NM_001007651",1020.57681414269,0.362861220508587,0.14703782369488,0.00731144480963153,0.0472948257561414
"NM_001007652",500.06985674949,0.119627025740684,0.244649572235179,0.525958506944253,0.717777894928671
"NM_001007653",690.320357305092,-0.0292629110057845,0.169325276445736,0.846153742010243,0.923084494855615
"NM_001007654",284.364793716599,0.165780436563046,0.19734509264754,0.325105405518318,0.550531315579173
"NM_001007655",704.738753946659,0.181942332924419,0.183292601978035,0.256079161553083,0.477155011091829
"NM_001007656",568.435177240431,-0.718895136012533,0.250863092975623,0.000730318325471473,0.00858072462038164
"NM_001007657",372.942620884885,0.638115268331353,0.363563768986197,0.0136036663006245,0.0730277445115627
"NM_001007658",274.781100795797,0.561320099176923,0.301442314980049,0.014738216158998,0.0768145977279711
"NM_001007659",17.9895526731841,0.0249856537442815,0.328180494995054,0.878854674077108,0.940989820185129
"NM_001007660",100.797027225194,0.184674695865591,0.260916644232243,0.342009123405997,0.567365180563672
"NM_001007662",6328.59208214177,0.388183691348538,0.175335058486895,0.0129253574711427,0.0708493866603452
"NM_001007663",302.358672116976,0.0585179543770653,0.15363281968059,0.677345872163204,0.82257637529325
"NM_001007664",5069.6559875337,-0.329549609465367,0.221564481509315,0.0714434853106562,0.217780964854007
"NM_001007665",1473.09572577718,-0.317705108007873,0.183332639404752,0.047715206253011,0.165977170142283
"NM_001007666",375.043933073554,0.404703568011741,0.232475379178455,0.0341283379893932,0.132399472251693
"NM_001007667",1889.07203081194,-0.157906169639203,0.302444593396341,0.415113370255051,0.631342836217444
