"","SRR1178020","SRR1178036","SRR1178046","SRR1177973","SRR1178016","SRR1178019"
"NM_001025672",132.957572893045,165.165274952542,165.286833854568,137.037694014555,160.313675496933,121.924082096983
"NM_001025673",23.6369018476525,15.3367755313075,34.9197536312467,9.78840671532539,20.9500825933492,14.151902386257
"NM_001025674",200.913665705047,205.276841726731,197.878603910398,206.64414176798,198.570348058701,141.51902386257
"NM_001025675",191.064956601858,189.940066195423,417.485054524683,242.53496639084,80.1568377484664,132.810160855642
"NM_001025676",287.582305813106,346.847077400338,311.173804580665,361.083447720892,319.716477837633,254.734242952626
"NM_001025677",19.6974182063771,40.1115667741888,13.9679014524987,26.1024179075344,33.7023067806052,21.7721575173184
"NM_001025678",151.670120189104,179.322298519903,175.374762681372,174.016119383562,201.302967527399,170.91143651095
"NM_001025680",18.7125472960583,23.5950392789346,19.3998631284704,23.9272164152398,31.8805604681401,16.3291181379888
"NM_001025681",330.916625867136,313.81402240983,354.629497988439,304.528208921234,359.794896711866,437.6203660981
"NM_001025682",45.3040618746674,55.4483423054963,76.0474634636039,58.7304402919523,54.6523893739544,56.6076095450279
"NM_001025683",25.6066436682902,33.0330549905084,60.5275729608276,26.1024179075344,45.5436578116287,17.4177260138547
"NM_001025684",284.627693082149,304.376006698256,309.621815530387,247.972970121576,277.816312650935,297.189950111397
"NM_001025685",2181.48906635627,1880.52463053109,3646.39827362729,1496.53862669864,2713.49113241684,2325.26642284961
"NM_001025686",1207.45173605092,1314.24368783666,1559.74899552902,1033.2207088399,1391.81418272337,1159.36738779721
"NM_001025687",157.579345651017,217.074361366198,203.31056558637,103.32207088399,88.3546961545596,140.430415986704
"NM_001025688",1417.22923994883,1451.09491565448,1098.80824759656,2389.45883928554,2190.64994073934,2220.76006676648
"NM_001025689",942.521461175145,809.309847267456,842.730054300753,706.940484995722,755.113846516803,741.341963464693
"NM_001025691",114.245025596987,161.626019060702,110.191222569712,132.687291029966,207.679079621027,161.113965628156
"NM_001025693",108.335800135074,66.0661099810168,51.2156386591618,38.0660261151543,30.0588141556749,43.5443150346369
