"","baseMean","log2FoldChange","lfcSE","pvalue","padj"
"NM_001047863",552.469297257685,-0.0510608277990788,0.104175247395091,0.481359411370167,0.79669938660779
"NM_001047867",196.376184097643,0.0343599231807723,0.112554305342694,0.623194417450081,0.868080809556572
"NM_001047868",173.041744630669,0.0222708903055599,0.114949496850091,0.738467892076429,0.92166506548947
"NM_001047869",796.696602801347,-0.0595160537783952,0.137875504785647,0.32767116531372,0.704793450241818
"NM_001047871",302.057636345941,-0.091331544300915,0.150862233681886,0.189173676812971,0.568076184912718
"NM_001047874",2116.48388197166,0.0171398913178575,0.10133084344572,0.809211896193077,0.943860243942507
"NM_001047877",46.1042760785436,-0.00790328269741864,0.13394924942249,0.844526382578084,0.954995997022156
"NM_001047878",8984.86235552268,-0.788220794003317,0.296932109691067,0.000329014006669058,0.0206085907920016
"NM_001047879",40.502286145791,-0.0140447002136134,0.129331264054058,0.784722004778047,0.934384210975831
"NM_001047880",6652.39436757375,0.0330190166817403,0.0856024281440207,0.627687786904805,0.870312477092215
"NM_001047883",239.699486881677,0.0868739684340646,0.136241898704175,0.240285550451696,0.626914427722776
"NM_001047885",277.739417330654,0.103939518594232,0.171503774026974,0.114294752856627,0.46761310078202
"NM_001047886",298.244656311098,0.0276812511377745,0.113778119852542,0.687127856564805,0.899954325222014
"NM_001047889",294.985259354015,-0.0357957903360464,0.118332258206551,0.594679453959351,0.855737860580655
"NM_001047891",26539.0459956359,0.216381729260433,0.217136295493904,0.043731035876414,0.309084224221909
"NM_001047893",625.544786956478,-0.0091183345554858,0.111102113487223,0.891263514623897,0.968821945602481
"NM_001047894",618.429471032399,-0.00975924794541383,0.111491526369843,0.882528391658325,0.967232334293698
"NM_001047897",691.01978945607,-0.0355513095743549,0.105175354703584,0.615564820542844,0.864520493390437
"NM_001047898",1330.74297940426,-0.387245445704193,0.227852323869412,0.00555644813840008,0.109891622484573
"NM_001047899",1701.35555496111,0.00116477029454106,0.0924429961797446,0.987196347858644,0.997551189763059
"NM_001047900",316.3608299675,-0.397633817876813,0.268121100210522,0.00730263709367561,0.128860866409159
"NM_001047901",933.982003258892,-0.00126523769905877,0.107216641312024,0.985325535151782,0.996960306726879
"NM_001047902",1099.57125872756,-0.00263047648850031,0.105595731076108,0.95770862024845,0.989201256651991
"NM_001047906",570.330035093833,0.0718106245411573,0.106832973597115,0.334776269159086,0.708729665656149
"NM_001047907",1198.95004581366,0.0570344023325753,0.127644214919602,0.401919506655131,0.752040438179807
"NM_001047909",166.420463047922,0.0704370767186864,0.139615410222353,0.283617850654912,0.66706868650961
"NM_001047910",359.951343903508,-0.15033158116922,0.22522581008861,0.0484729243767539,0.323463830891222
"NM_001047912",95.8772102061525,0.10496050033014,0.171545069639954,0.114598359746703,0.468497340170585
"NM_001047913",1160.53532739058,0.00698411288360673,0.138184997327275,0.782876582134325,0.934183707459158
"NM_001047914",109.43736358483,-0.0697773872851151,0.133882327611806,0.311400160781087,0.692470051396352
"NM_001047915",361.710605000304,-0.0809918886779469,0.151097893866956,0.201686568786497,0.582767347905176
"NM_001047916",476.764594426144,0.0441283582901644,0.118574742013142,0.525118494592031,0.81942660191947
"NM_001047917",188.66780470246,0.132809918153554,0.166478399610477,0.111605826888245,0.462604309556628
"NM_001047918",62.6134869093797,-0.0864660745926822,0.153098173493115,0.186656714775423,0.566683842394206
"NM_001047939",124.19258270543,-0.0548335850291599,0.138989610108272,0.342703683406654,0.712756893484955
"NM_001047954",41.6246519229803,-0.0792256620109891,0.16719404413239,0.0608712318924272,0.354477607700967
"NM_001047963",216.614939124859,0.0463993549055515,0.127108460089163,0.474632037367452,0.793908513943546
"NM_001047965",464.046011411874,0.0897165421385744,0.125984222290058,0.238656072441236,0.625457595282132
"NM_001047967",7.85614801275221,-0.0354448861360884,0.14446523379832,0.169845537844827,NA
"NM_001047972",153.478506167622,0.110448289077589,0.169819880908817,0.121034924989988,0.481219406669547
"NM_001047974",9.16437751381988,-0.039398422535533,0.14557930081012,0.158793880059982,0.535529360617904
