"","SRR1177997","SRR1177999","SRR1178002","SRR1178000","SRR1178005","SRR1178007"
"NM_001108851",218.456681319218,191.870912577498,180.111256844797,180.85493978521,252.396436505313,250.423013601464
"NM_001108852",140.361056113314,151.578020936224,156.939048361841,174.471824263379,96.1876663511102,118.503747507836
"NM_001108854",601.547383342773,995.810036277216,841.572480812825,763.846157445768,290.102001714948,261.602612422958
"NM_001108855",37.9924663163857,57.5612737732495,46.3444169659128,46.8095138267601,40.0140692020619,67.0775929289636
"NM_001108856",314.493193396748,362.636024771472,360.222513689595,329.794301961265,312.417540308406,432.650474391815
"NM_001108859",3154.43005054658,2369.6057703321,2615.29971196276,2756.44205284399,2206.92981675987,2395.78802744615
"NM_001108862",37.9924663163857,59.4799828990245,73.7297542639521,46.8095138267601,47.7090825101507,32.4208365823324
"NM_001108864",265.9472642147,306.993460123997,291.759170444496,289.367903656335,301.644521677082,275.018131008751
"NM_001108865",375.703278017592,340.57086982506,337.050305206638,400.008572701405,258.552447151784,261.602612422958
"NM_001108866",1441.60302744952,1440.95055345701,1198.63514789111,1218.11121208274,1596.71526142843,1792.08969108548
"NM_001108867",447.466825504098,481.595990569521,438.16539676863,451.073496876052,547.884947535924,600.344456714224
"NM_001108868",384.146048310122,428.831489610709,352.8495382632,272.346262264786,503.253870349009,475.132949913492
"NM_001108869",4622.41673516026,5382.93845236172,4970.43871959415,4413.92438334609,4246.87784473422,4394.70029672926
"NM_001108871",605.768768489038,682.101094213007,621.436500224739,943.637244644005,627.913085940047,590.282817774879
"NM_001108872",1161.93626150946,1108.05452013505,1145.97103770257,1136.19456288591,996.504223397502,999.456134641557
"NM_001108873",124.53086181482,95.9354562887492,76.8896008752644,117.0237845669,134.662732891554,133.037225975778
"NM_001108874",275.445380793796,365.514088460134,381.28815776501,336.177417483095,314.726044300833,343.213683819864
"NM_001108876",189.962331581928,196.667685391936,218.029416180544,178.727234611266,200.070346010309,254.894853130062
"NM_001108878",70.70820119994,80.5857832825493,85.3158585054303,68.0865655661966,40.7835705328707,49.1902348145733
"NM_001108879",456.964942083194,433.628262425146,444.485089991254,482.989074485207,463.239801146947,533.26686378526
"NM_001108881",1540.80557838675,1308.55962377854,1135.43821566486,1222.36662243062,2077.65359318398,1388.50617362955
"NM_001108883",29.5496960238555,18.2277366948623,41.0780059470591,28.7240198482392,24.6240425858842,11.1795988214939
"NM_001108886",206.847872166989,283.00959605181,260.160704331374,221.281338090139,252.396436505313,299.613248416037
"NM_001108887",187.851639008796,141.984475307349,120.074171229865,130.853868197534,131.584727568319,120.739667272134
"NM_001108888",1192.54130381988,1162.73773021964,1235.50002502308,1123.42833184224,1014.20275400611,1056.47208863118
"NM_001108890",119.254130381988,70.0328830907869,81.1027296903474,94.6828802404921,47.7090825101507,49.1902348145733
"NM_001108891",248.006377343073,448.977935431346,325.46420096516,347.879795939786,353.970612172086,522.087264963766
"NM_001108896",10467.9798164508,9698.11527622965,9204.63317875254,8638.48300621119,10470.6046083165,11280.2152108874
"NM_001108897",210.013911026687,205.301876457923,223.295827199398,253.196915699293,251.626935174504,278.372010655199
"NM_001108898",236.397568190844,236.001222470323,261.213986535145,189.365760480984,235.467407227518,336.505924526967
"NM_001108901",29.5496960238555,53.7238555216995,23.1722084829564,38.2986931309856,27.7020479091197,24.5951174072866
"NM_001108902",269.113303074399,284.928305177585,307.558403501058,353.199058874645,323.19055893973,260.484652540809
"NM_001108903",108.700667516326,158.293502876436,135.873404286426,188.301907894012,123.120212929421,106.206188804192
"NM_001108904",413.695744333977,314.668296627097,310.71825011237,322.347333852462,362.435126810983,319.736526294726
"NM_001108905",166.74471327747,200.505103643486,190.644078882505,252.133063112322,246.240425858842,262.720572305107
"NM_001108906",659.591429103918,709.922376536744,718.338462971648,540.437114181685,700.246211036082,601.462416596373
"NM_001108915",115.032745235723,134.309638804249,101.115091561992,132.981573371478,119.272706275377,97.2625097469972
"NM_001108917",40.1031588895182,32.6180551381747,42.1312881508298,67.0227129792247,49.2480851717684,39.1285958752287
"NM_001108921",879.103456709702,810.654605639931,908.982541854153,936.190276535203,862.610991836756,775.864158211679
"NM_001108923",443.245440357833,571.775319480945,469.763862881752,515.968504681333,499.406363694964,641.708972353752
"NM_001108925",1396.22313712717,1345.97445173115,1301.85680386064,1542.58625110914,1511.30061370864,1822.27460790351
"NM_001108926",10.5534628656627,13.4309638804249,12.6393864452489,6.38311552183093,15.3900266161776,13.4155185857927
"NM_001108927",2263.71778468465,2458.82574468064,2308.79459066547,2270.26142059787,1919.13631903735,1977.67103152228
