"","SRR1177987","SRR1177988","SRR1177989","SRR1177973","SRR1178016","SRR1178019"
"NM_001126295",528.61642096778,517.480863184728,567.057978815101,466.222433154045,462.818103994419,495.055867523913
"NM_001126296",485.222535664455,485.927152014927,498.850533250077,526.380166464244,528.785390310366,541.664180751355
"NM_001126299",411.255685715605,405.690572183149,508.881039950816,469.982291485932,411.510214637572,469.862184698268
"NM_001126302",143.988801233761,144.245536776231,189.910926867322,179.219913819969,184.289561771533,199.030094322591
"NM_001126303",22.6831673176473,18.9322267018803,6.01830402044329,7.51971666377492,9.42389804513523,7.55810484769332
"NM_001126371",228.804122508442,162.27622887326,179.880420166583,132.84832772669,174.865663726398,147.38304453002
"NM_001126372",122.291858582098,100.971875743361,96.9615647738086,77.7037388590075,94.2389804513523,115.890940997964
"NM_001126373",194.286259198979,183.913059389694,198.604032674629,243.137505462056,212.561255906939,239.339986843622
"NM_001126374",78.8979732787731,75.7289068075211,77.5692518190468,82.7168833015241,89.0034815373883,73.0616801943688
"NM_001126375",13.8071453237853,19.8337613067317,24.7419165284891,20.0525777700664,23.0361952214417,20.1549462605155
"NM_001127201",213.024527852687,222.679047398306,209.303239822083,241.884219351426,249.209748304687,246.898091691315
"NM_001127246",620.335314904353,589.603631572843,680.068354310092,840.954980232161,775.900939049467,648.737332760343
"NM_001127293",307.702095787215,252.429689358404,339.699826931688,300.788666550997,256.539446784237,287.207984212346
"NM_001127294",2636.17853217701,2179.91067453079,2085.67669330696,2475.24006849258,2802.03901875354,2712.09995618062
"NM_001127295",267.266884481844,304.718696439787,288.209892534562,201.779063811294,284.811140919642,202.809146746437
"NM_001127296",202.176056526856,225.38365121286,258.787072879061,249.403936015201,236.644550911174,221.704408865671
"NM_001127297",284.032703803583,585.997493153437,363.773043013461,313.321527657288,257.58654656703,299.804825625168
"NM_001127298",519.740398973918,342.583149843548,471.433814934724,694.320505288551,759.147342524782,752.031432345486
"NM_001127301",4520.8538688737,3631.38138834161,2927.5705557223,4660.97104542982,5040.73835436455,4911.50846685938
"NM_001127302",203.162281192841,254.232758568107,367.785245693757,125.328611062915,127.746173500722,105.813467867707
"NM_001127303",82.8428719427118,127.116379284053,187.904825527174,51.3847305357953,69.108585664325,70.5423119118043
"NM_001127304",73.9668499488498,70.3196991784125,73.5570491387513,77.7037388590075,95.2860802341451,86.9182057484732
"NM_001127319",3.94489866393865,0.901534604851442,4.01220268029553,10.0262888850332,6.28259869675682,10.0774731302578
"NM_001127337",7.88979732787731,24.3414343309889,16.0488107211821,13.7861472169207,29.3187939181985,10.0774731302578
"NM_001127373",287.977602467522,258.740431592364,349.730333632427,413.58441650762,409.416015071986,423.253871470826
"NM_001127379",3100.69034985578,4003.71518014525,4268.31495138772,3538.0266903061,3516.16107061823,3648.04527315331
"NM_001127390",336.30261110077,330.863199980479,345.049430505415,364.706258193083,319.365433751805,298.545141483886
"NM_001127446",820.53892209924,773.516690962537,643.289829740716,1161.79622455322,1171.70465694515,1619.95380568894
"NM_001127447",350.109756424556,267.755777640878,248.087865731607,348.413538754904,359.155225497932,280.909563505935
"NM_001127449",369.834249744249,710.409268622936,819.826747673719,562.72546367249,271.198843743336,507.652708936735
"NM_001127450",163.713294553454,129.820983098608,133.071388896468,105.276033292849,154.970767853335,168.797674931818
"NM_001127451",144.975025899746,146.950140590785,167.17511167898,116.555608288511,164.39466589847,131.007150693351
"NM_001127452",629.211336898215,501.253240297402,460.73460778727,444.916569273349,492.136897912618,574.415968424692
"NM_001127456",1021.72875396011,1405.4924489634,2452.793238554,522.620308132357,570.669381622078,592.051546402644
"NM_001127483",221.900549846549,276.771123689393,383.165355968223,343.400394312388,286.905340485228,240.599670984904
"NM_001127484",104.539814594374,90.1534604851442,49.4838330569782,72.6905944164909,128.793273283515,95.7359947374487
"NM_001127485",224.859223844503,218.171374374049,351.736434972575,258.176938789605,278.528542222886,200.289778463873
"NM_001127486",15.7795946557546,10.8184152582173,16.717511167898,2.50657222125831,6.28259869675682,7.55810484769332
"NM_001127488",953.67925200717,665.332538380364,766.330711936446,652.962063637789,575.904880536042,820.054375974725
"NM_001127490",863.932807402565,860.965547633127,593.805996683738,1002.62888850332,907.83551168136,961.138999798334
"NM_001127492",1.97244933196933,16.227622887326,5.34960357372737,22.5591499913247,25.1303947870273,17.6355779779511
"NM_001127494",413.228135047574,383.152207061863,542.316062286612,579.018183110668,471.194902256761,512.691445501864
"NM_001127497",296.853624461384,282.180331318501,235.382557244004,269.456513785268,336.11903027649,280.909563505935
"NM_001127502",575.955204935044,1538.01803587656,1610.23067569194,235.617788798281,171.72436437802,188.952621192333
"NM_001127503",508.891927648086,435.441214143246,577.757185962556,344.653680423017,396.850817678472,369.087453395691
"NM_001127504",1984.28402796114,1346.89269964805,965.60344505779,2611.84825455115,2374.82230737408,2587.39122619368
"NM_001127521",255.432188490028,340.780080633845,282.860288960835,293.268949887222,335.071930493697,323.738824309531
"NM_001127522",107.498488592328,70.3196991784125,141.095794257059,101.516174960961,77.4853839266674,88.1778898897554
"NM_001127523",15.7795946557546,36.9629187989091,58.1769388642851,25.0657222125831,27.2245943526129,5.03873656512888
"NM_001127524",439.85620102916,373.235326408497,445.354497512803,182.979772151856,194.760559599461,275.870826940806
"NM_001127525",905.354243373921,925.876039182431,821.832849013867,876.046991329778,1032.4403858337,886.817635462683
"NM_001127526",548.340914287473,610.338927484426,488.820026549338,542.672885902423,590.564277495141,676.450383868552
"NM_001127527",657.811852211771,677.954022848284,508.881039950816,634.162771978351,674.332260118565,613.466176804441
"NM_001127529",209.079629188749,248.823550938998,167.17511167898,190.499488815631,190.57216046829,185.173568768486
"NM_001127531",105.526039260359,78.4335106220754,79.5753531591946,57.651161088941,80.6266832750458,114.631256856682
"NM_001127532",1664.74723618211,1666.93748437032,1365.48631219391,1236.99339119097,1230.34224478154,1030.42162756886
"NM_001127533",2627.30251018314,1657.02060371695,1872.36125080458,4650.94475654479,5255.39380983708,3816.84294808513
"NM_001127534",122.291858582098,200.14068227702,557.696172561078,91.4898860759281,166.488865464056,100.774731302578
"NM_001127537",56.2148059611258,98.2672719288072,69.5448464584558,53.8913027570536,63.873086750361,57.9454704989821
"NM_001127540",16.7658193217393,18.0306920970288,25.410616975205,7.51971666377492,11.5180976107208,13.8565255541044
"NM_001127541",113.415836588236,107.282617977322,104.317269687684,126.581897173544,110.992576976037,132.266834834633
"NM_001127542",69.0357266189265,49.5844032668293,80.9127540526265,60.1577333101993,62.8259869675682,70.5423119118043
"NM_001127543",269.239333813813,228.989789632266,249.425266625039,235.617788798281,290.046639833606,249.41745997388
"NM_001127544",102.567365262405,236.202066471078,696.78586547799,102.769461071591,77.4853839266674,76.8407326182154
